UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN
199847,5,99,3,1,R,4021,R,1789,R,2232,R,2,Z,0,R,2,R,237,R,113,R,124,R,287,R,143,R,144,R,396,R,153,R,243,R,8,R,2,R,6,R,2552,R,1105,R,1447,R,196,R,100,R,96,R,69,R,35,R,34,R,274,R,138,R,136,A,,A,,A,,A,
199847,11,99,3,1,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
199847,12,99,3,3,R,3832,R,1565,R,2267,R,12,R,5,R,7,R,268,R,113,R,155,R,470,R,162,R,308,R,340,R,143,R,197,R,2,Z,0,R,2,R,2125,R,882,R,1243,R,111,R,43,R,68,R,252,R,94,R,158,R,252,R,123,R,129,R,16,S,,S,,S,
199847,19,99,3,1,R,49,R,29,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,5,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,26,R,15,R,11,R,4,R,3,R,1,R,6,R,3,R,3,R,3,R,3,Z,0,A,,A,,A,,A,
199847,20,99,3,1,R,3972,R,1760,R,2212,R,2,Z,0,R,2,R,237,R,113,R,124,R,282,R,138,R,144,R,391,R,153,R,238,R,8,R,2,R,6,R,2526,R,1090,R,1436,R,192,R,97,R,95,R,63,R,32,R,31,R,271,R,135,R,136,A,,A,,A,,A,
199847,21,14,1,4,R,8053,R,3585,R,4468,R,11,R,4,R,7,R,507,R,227,R,280,R,579,R,245,R,334,R,773,R,308,R,465,R,9,R,2,R,7,R,5022,R,2219,R,2803,R,322,R,164,R,158,R,291,R,147,R,144,R,539,R,269,R,270,A,,A,,A,,A,
199847,22,8,1,1,R,5415,R,2428,R,2987,R,4,R,1,R,3,R,287,R,137,R,150,R,344,R,163,R,181,R,526,R,197,R,329,R,8,R,2,R,6,R,3527,R,1562,R,1965,R,250,R,129,R,121,R,159,R,81,R,78,R,310,R,156,R,154,A,,A,,A,,A,
199847,23,6,1,1,R,5413,R,2427,R,2986,R,4,R,1,R,3,R,287,R,137,R,150,R,344,R,163,R,181,R,526,R,197,R,329,R,8,R,2,R,6,R,3526,R,1562,R,1964,R,250,R,129,R,121,R,158,R,80,R,78,R,310,R,156,R,154,A,,A,,A,,A,
199847,24,1,1,1,R,1464,R,671,R,793,R,2,R,1,R,1,R,52,R,26,R,26,R,66,R,26,R,40,R,135,R,48,R,87,Z,0,Z,0,Z,0,R,1020,R,475,R,545,R,57,R,30,R,27,R,89,R,45,R,44,R,43,R,20,R,23,A,,A,,A,,A,
199847,25,99,1,1,R,3949,R,1756,R,2193,R,2,Z,0,R,2,R,235,R,111,R,124,R,278,R,137,R,141,R,391,R,149,R,242,R,8,R,2,R,6,R,2506,R,1087,R,1419,R,193,R,99,R,94,R,69,R,35,R,34,R,267,R,136,R,131,A,,A,,A,,A,
199847,31,7,1,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
199847,32,11,1,3,R,2638,R,1157,R,1481,R,7,R,3,R,4,R,220,R,90,R,130,R,235,R,82,R,153,R,247,R,111,R,136,R,1,Z,0,R,1,R,1495,R,657,R,838,R,72,R,35,R,37,R,132,R,66,R,66,R,229,R,113,R,116,A,,A,,A,,A,
199847,39,2,1,1,R,49,R,29,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,5,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,26,R,15,R,11,R,4,R,3,R,1,R,6,R,3,R,3,R,3,R,3,Z,0,A,,A,,A,,A,
199847,40,3,1,1,R,3900,R,1727,R,2173,R,2,Z,0,R,2,R,235,R,111,R,124,R,273,R,132,R,141,R,386,R,149,R,237,R,8,R,2,R,6,R,2480,R,1072,R,1408,R,189,R,96,R,93,R,63,R,32,R,31,R,264,R,133,R,131,A,,A,,A,,A,
199847,41,28,2,4,R,1269,R,441,R,828,R,5,R,2,R,3,R,50,R,25,R,25,R,244,R,86,R,158,R,99,R,36,R,63,R,1,Z,0,R,1,R,677,R,243,R,434,R,42,R,9,R,33,R,121,R,28,R,93,R,30,R,12,R,18,A,,A,,A,,A,
199847,42,22,2,1,R,75,R,33,R,42,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,9,R,6,R,3,R,6,R,4,R,2,Z,0,Z,0,Z,0,R,47,R,18,R,29,R,3,R,1,R,2,R,1,Z,0,R,1,R,7,R,2,R,5,A,,A,,A,,A,
199847,43,20,2,1,R,72,R,33,R,39,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,9,R,6,R,3,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,46,R,18,R,28,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,7,R,2,R,5,A,,A,,A,,A,
199847,45,99,2,1,R,72,R,33,R,39,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,9,R,6,R,3,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,46,R,18,R,28,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,7,R,2,R,5,A,,A,,A,,A,
199847,51,21,2,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
199847,52,25,2,3,R,1194,R,408,R,786,R,5,R,2,R,3,R,48,R,23,R,25,R,235,R,80,R,155,R,93,R,32,R,61,R,1,Z,0,R,1,R,630,R,225,R,405,R,39,R,8,R,31,R,120,R,28,R,92,R,23,R,10,R,13,A,,A,,A,,A,
199847,60,17,2,1,R,72,R,33,R,39,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,9,R,6,R,3,R,5,R,4,R,1,Z,0,Z,0,Z,0,R,46,R,18,R,28,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,7,R,2,R,5,A,,A,,A,,A,
199856,1,29,3,4,R,24609,R,11135,R,13474,R,76,R,36,R,40,R,1803,R,878,R,925,R,5024,R,1860,R,3164,R,4469,R,1918,R,2551,R,37,R,16,R,21,R,10727,R,5304,R,5423,R,1006,R,454,R,552,R,863,R,419,R,444,R,604,R,250,R,354,R,0,R,230,R,230,R,24379
199856,2,99,3,1,R,24609,R,11135,R,13474,R,76,R,36,R,40,R,1803,R,878,R,925,R,5024,R,1860,R,3164,R,4469,R,1918,R,2551,R,37,R,16,R,21,R,10727,R,5304,R,5423,R,1006,R,454,R,552,R,863,R,419,R,444,R,604,R,250,R,354,R,0,R,230,R,230,R,24379
199856,3,99,3,1,R,19675,R,9089,R,10586,R,65,R,31,R,34,R,999,R,496,R,503,R,4360,R,1629,R,2731,R,3924,R,1713,R,2211,R,33,R,14,R,19,R,8229,R,4251,R,3978,R,800,R,371,R,429,R,725,R,362,R,363,R,540,R,222,R,318,A,,A,,A,,A,
199856,4,99,3,1,R,3774,R,1961,R,1813,R,6,R,2,R,4,R,207,R,108,R,99,R,693,R,340,R,353,R,987,R,455,R,532,R,5,R,4,R,1,R,1468,R,843,R,625,R,143,R,64,R,79,R,166,R,94,R,72,R,99,R,51,R,48,A,,A,,A,,A,
199856,5,99,3,1,R,15901,R,7128,R,8773,R,59,R,29,R,30,R,792,R,388,R,404,R,3667,R,1289,R,2378,R,2937,R,1258,R,1679,R,28,R,10,R,18,R,6761,R,3408,R,3353,R,657,R,307,R,350,R,559,R,268,R,291,R,441,R,171,R,270,A,,A,,A,,A,
199856,11,99,3,1,R,4934,R,2046,R,2888,R,11,R,5,R,6,R,804,R,382,R,422,R,664,R,231,R,433,R,545,R,205,R,340,R,4,R,2,R,2,R,2498,R,1053,R,1445,R,206,R,83,R,123,R,138,R,57,R,81,R,64,R,28,R,36,A,,A,,A,,A,
199856,19,99,3,1,R,2223,R,862,R,1361,R,0,R,0,R,0,R,79,R,32,R,47,R,617,R,165,R,452,R,333,R,129,R,204,R,2,R,0,R,2,R,884,R,412,R,472,R,105,R,42,R,63,R,128,R,60,R,68,R,75,R,22,R,53,A,,A,,A,,A,
199856,20,99,3,1,R,13678,R,6266,R,7412,R,59,R,29,R,30,R,713,R,356,R,357,R,3050,R,1124,R,1926,R,2604,R,1129,R,1475,R,26,R,10,R,16,R,5877,R,2996,R,2881,R,552,R,265,R,287,R,431,R,208,R,223,R,366,R,149,R,217,A,,A,,A,,A,
199856,21,14,1,4,R,8052,R,3989,R,4063,R,20,R,11,R,9,R,455,R,247,R,208,R,1511,R,580,R,931,R,1568,R,739,R,829,R,14,R,5,R,9,R,3454,R,1921,R,1533,R,329,R,168,R,161,R,307,R,158,R,149,R,394,R,160,R,234,A,,A,,A,,A,
199856,22,8,1,1,R,8052,R,3989,R,4063,R,20,R,11,R,9,R,455,R,247,R,208,R,1511,R,580,R,931,R,1568,R,739,R,829,R,14,R,5,R,9,R,3454,R,1921,R,1533,R,329,R,168,R,161,R,307,R,158,R,149,R,394,R,160,R,234,A,,A,,A,,A,
199856,23,6,1,1,R,7685,R,3848,R,3837,R,20,R,11,R,9,R,393,R,215,R,178,R,1430,R,560,R,870,R,1500,R,718,R,782,R,13,R,5,R,8,R,3319,R,1861,R,1458,R,324,R,165,R,159,R,296,R,154,R,142,R,390,R,159,R,231,A,,A,,A,,A,
199856,24,1,1,1,R,2003,R,1097,R,906,R,2,R,1,R,1,R,123,R,64,R,59,R,318,R,153,R,165,R,469,R,235,R,234,R,1,R,1,R,0,R,853,R,517,R,336,R,78,R,34,R,44,R,87,R,55,R,32,R,72,R,37,R,35,A,,A,,A,,A,
199856,25,99,1,1,R,5682,R,2751,R,2931,R,18,R,10,R,8,R,270,R,151,R,119,R,1112,R,407,R,705,R,1031,R,483,R,548,R,12,R,4,R,8,R,2466,R,1344,R,1122,R,246,R,131,R,115,R,209,R,99,R,110,R,318,R,122,R,196,A,,A,,A,,A,
199856,31,7,1,1,R,367,R,141,R,226,R,0,R,0,R,0,R,62,R,32,R,30,R,81,R,20,R,61,R,68,R,21,R,47,R,1,R,0,R,1,R,135,R,60,R,75,R,5,R,3,R,2,R,11,R,4,R,7,R,4,R,1,R,3,A,,A,,A,,A,
199856,39,2,1,1,R,953,R,422,R,531,R,0,R,0,R,0,R,32,R,16,R,16,R,227,R,69,R,158,R,137,R,64,R,73,R,1,R,0,R,1,R,387,R,200,R,187,R,44,R,21,R,23,R,64,R,36,R,28,R,61,R,16,R,45,A,,A,,A,,A,
199856,40,3,1,1,R,4729,R,2329,R,2400,R,18,R,10,R,8,R,238,R,135,R,103,R,885,R,338,R,547,R,894,R,419,R,475,R,11,R,4,R,7,R,2079,R,1144,R,935,R,202,R,110,R,92,R,145,R,63,R,82,R,257,R,106,R,151,A,,A,,A,,A,
199856,41,28,2,4,R,16557,R,7146,R,9411,R,56,R,25,R,31,R,1348,R,631,R,717,R,3513,R,1280,R,2233,R,2901,R,1179,R,1722,R,23,R,11,R,12,R,7273,R,3383,R,3890,R,677,R,286,R,391,R,556,R,261,R,295,R,210,R,90,R,120,A,,A,,A,,A,
199856,42,22,2,1,R,16557,R,7146,R,9411,R,56,R,25,R,31,R,1348,R,631,R,717,R,3513,R,1280,R,2233,R,2901,R,1179,R,1722,R,23,R,11,R,12,R,7273,R,3383,R,3890,R,677,R,286,R,391,R,556,R,261,R,295,R,210,R,90,R,120,A,,A,,A,,A,
199856,43,20,2,1,R,11990,R,5241,R,6749,R,45,R,20,R,25,R,606,R,281,R,325,R,2930,R,1069,R,1861,R,2424,R,995,R,1429,R,20,R,9,R,11,R,4910,R,2390,R,2520,R,476,R,206,R,270,R,429,R,208,R,221,R,150,R,63,R,87,A,,A,,A,,A,
199856,44,15,2,1,R,1771,R,864,R,907,R,4,R,1,R,3,R,84,R,44,R,40,R,375,R,187,R,188,R,518,R,220,R,298,R,4,R,3,R,1,R,615,R,326,R,289,R,65,R,30,R,35,R,79,R,39,R,40,R,27,R,14,R,13,A,,A,,A,,A,
199856,45,99,2,1,R,10219,R,4377,R,5842,R,41,R,19,R,22,R,522,R,237,R,285,R,2555,R,882,R,1673,R,1906,R,775,R,1131,R,16,R,6,R,10,R,4295,R,2064,R,2231,R,411,R,176,R,235,R,350,R,169,R,181,R,123,R,49,R,74,A,,A,,A,,A,
199856,51,21,2,1,R,4567,R,1905,R,2662,R,11,R,5,R,6,R,742,R,350,R,392,R,583,R,211,R,372,R,477,R,184,R,293,R,3,R,2,R,1,R,2363,R,993,R,1370,R,201,R,80,R,121,R,127,R,53,R,74,R,60,R,27,R,33,A,,A,,A,,A,
199856,59,16,2,1,R,1270,R,440,R,830,R,0,R,0,R,0,R,47,R,16,R,31,R,390,R,96,R,294,R,196,R,65,R,131,R,1,R,0,R,1,R,497,R,212,R,285,R,61,R,21,R,40,R,64,R,24,R,40,R,14,R,6,R,8,A,,A,,A,,A,
199856,60,17,2,1,R,8949,R,3937,R,5012,R,41,R,19,R,22,R,475,R,221,R,254,R,2165,R,786,R,1379,R,1710,R,710,R,1000,R,15,R,6,R,9,R,3798,R,1852,R,1946,R,350,R,155,R,195,R,286,R,145,R,141,R,109,R,43,R,66,A,,A,,A,,A,
199865,1,29,3,4,R,791,R,259,R,532,R,5,R,2,R,3,R,10,R,3,R,7,R,38,R,17,R,21,R,62,R,16,R,46,R,0,R,0,R,0,R,599,R,192,R,407,R,32,R,14,R,18,R,18,R,5,R,13,R,27,R,10,R,17,R,5,S,,S,,S,
199865,2,99,3,1,R,740,R,241,R,499,R,5,R,2,R,3,R,7,R,2,R,5,R,36,R,17,R,19,R,61,R,16,R,45,R,0,R,0,R,0,R,560,R,178,R,382,R,31,R,13,R,18,R,13,R,3,R,10,R,27,R,10,R,17,R,2,R,26,R,28,R,712
199865,3,99,3,1,R,707,R,235,R,472,R,5,R,2,R,3,R,6,R,2,R,4,R,35,R,17,R,18,R,61,R,16,R,45,R,0,R,0,R,0,R,543,R,178,R,365,R,31,R,13,R,18,R,6,R,1,R,5,R,20,R,6,R,14,A,,A,,A,,A,
199865,4,99,3,1,R,174,R,58,R,116,R,3,R,2,R,1,R,1,R,0,R,1,R,14,R,8,R,6,R,21,R,5,R,16,R,0,R,0,R,0,R,123,R,37,R,86,R,7,R,5,R,2,R,1,R,0,R,1,R,4,R,1,R,3,A,,A,,A,,A,
199865,5,99,3,1,R,533,R,177,R,356,R,2,R,0,R,2,R,5,R,2,R,3,R,21,R,9,R,12,R,40,R,11,R,29,R,0,R,0,R,0,R,420,R,141,R,279,R,24,R,8,R,16,R,5,R,1,R,4,R,16,R,5,R,11,A,,A,,A,,A,
199865,11,99,3,1,R,33,R,6,R,27,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,0,R,17,R,0,R,0,R,0,R,7,R,2,R,5,R,7,R,4,R,3,A,,A,,A,,A,
199865,12,99,3,3,R,51,R,18,R,33,R,0,R,0,R,0,R,3,R,1,R,2,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,39,R,14,R,25,R,1,R,1,R,0,R,5,R,2,R,3,R,0,R,0,R,0,R,3,S,,S,,S,
199865,19,99,3,1,R,43,R,10,R,33,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,33,R,8,R,25,R,3,R,1,R,2,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
199865,20,99,3,1,R,490,R,167,R,323,R,2,R,0,R,2,R,4,R,2,R,2,R,18,R,8,R,10,R,39,R,11,R,28,R,0,R,0,R,0,R,387,R,133,R,254,R,21,R,7,R,14,R,5,R,1,R,4,R,14,R,5,R,9,A,,A,,A,,A,
199865,21,14,1,4,R,766,R,258,R,508,R,5,R,2,R,3,R,9,R,3,R,6,R,37,R,17,R,20,R,62,R,16,R,46,R,0,R,0,R,0,R,581,R,192,R,389,R,32,R,14,R,18,R,13,R,4,R,9,R,27,R,10,R,17,A,,A,,A,,A,
199865,22,8,1,1,R,715,R,240,R,475,R,5,R,2,R,3,R,6,R,2,R,4,R,35,R,17,R,18,R,61,R,16,R,45,R,0,R,0,R,0,R,542,R,178,R,364,R,31,R,13,R,18,R,8,R,2,R,6,R,27,R,10,R,17,A,,A,,A,,A,
199865,23,6,1,1,R,706,R,235,R,471,R,5,R,2,R,3,R,6,R,2,R,4,R,35,R,17,R,18,R,61,R,16,R,45,R,0,R,0,R,0,R,542,R,178,R,364,R,31,R,13,R,18,R,6,R,1,R,5,R,20,R,6,R,14,A,,A,,A,,A,
199865,24,1,1,1,R,174,R,58,R,116,R,3,R,2,R,1,R,1,R,0,R,1,R,14,R,8,R,6,R,21,R,5,R,16,R,0,R,0,R,0,R,123,R,37,R,86,R,7,R,5,R,2,R,1,R,0,R,1,R,4,R,1,R,3,A,,A,,A,,A,
199865,25,99,1,1,R,532,R,177,R,355,R,2,R,0,R,2,R,5,R,2,R,3,R,21,R,9,R,12,R,40,R,11,R,29,R,0,R,0,R,0,R,419,R,141,R,278,R,24,R,8,R,16,R,5,R,1,R,4,R,16,R,5,R,11,A,,A,,A,,A,
199865,31,7,1,1,R,9,R,5,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,7,R,4,R,3,A,,A,,A,,A,
199865,32,11,1,3,R,51,R,18,R,33,R,0,R,0,R,0,R,3,R,1,R,2,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,39,R,14,R,25,R,1,R,1,R,0,R,5,R,2,R,3,R,0,R,0,R,0,A,,A,,A,,A,
199865,39,2,1,1,R,43,R,10,R,33,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,33,R,8,R,25,R,3,R,1,R,2,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
199865,40,3,1,1,R,489,R,167,R,322,R,2,R,0,R,2,R,4,R,2,R,2,R,18,R,8,R,10,R,39,R,11,R,28,R,0,R,0,R,0,R,386,R,133,R,253,R,21,R,7,R,14,R,5,R,1,R,4,R,14,R,5,R,9,A,,A,,A,,A,
199865,41,28,2,4,R,25,R,1,R,24,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,0,R,18,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,A,,A,,A,,A,
199865,42,22,2,1,R,25,R,1,R,24,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,0,R,18,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,A,,A,,A,,A,
199865,43,20,2,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
199865,45,99,2,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
199865,51,21,2,1,R,24,R,1,R,23,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,0,R,17,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,A,,A,,A,,A,
199865,60,17,2,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
199883,1,29,3,4,R,124,R,24,R,100,R,1,R,0,R,1,R,9,R,3,R,6,R,32,R,6,R,26,R,10,R,1,R,9,R,0,R,0,R,0,R,60,R,10,R,50,R,6,R,4,R,2,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,124
199883,2,99,3,1,R,124,R,24,R,100,R,1,R,0,R,1,R,9,R,3,R,6,R,32,R,6,R,26,R,10,R,1,R,9,R,0,R,0,R,0,R,60,R,10,R,50,R,6,R,4,R,2,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,124
199883,3,99,3,1,R,124,R,24,R,100,R,1,R,0,R,1,R,9,R,3,R,6,R,32,R,6,R,26,R,10,R,1,R,9,R,0,R,0,R,0,R,60,R,10,R,50,R,6,R,4,R,2,R,6,R,0,R,6,R,0,R,0,R,0,A,,A,,A,,A,
199883,5,99,3,1,R,124,R,24,R,100,R,1,R,0,R,1,R,9,R,3,R,6,R,32,R,6,R,26,R,10,R,1,R,9,R,0,R,0,R,0,R,60,R,10,R,50,R,6,R,4,R,2,R,6,R,0,R,6,R,0,R,0,R,0,A,,A,,A,,A,
199883,19,99,3,1,R,41,R,8,R,33,R,0,R,0,R,0,R,3,R,1,R,2,R,9,R,1,R,8,R,6,R,0,R,6,R,0,R,0,R,0,R,20,R,4,R,16,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
199883,20,99,3,1,R,83,R,16,R,67,R,1,R,0,R,1,R,6,R,2,R,4,R,23,R,5,R,18,R,4,R,1,R,3,R,0,R,0,R,0,R,40,R,6,R,34,R,3,R,2,R,1,R,6,R,0,R,6,R,0,R,0,R,0,A,,A,,A,,A,
199883,21,14,1,4,R,124,R,24,R,100,R,1,R,0,R,1,R,9,R,3,R,6,R,32,R,6,R,26,R,10,R,1,R,9,R,0,R,0,R,0,R,60,R,10,R,50,R,6,R,4,R,2,R,6,R,0,R,6,R,0,R,0,R,0,A,,A,,A,,A,
199883,22,8,1,1,R,124,R,24,R,100,R,1,R,0,R,1,R,9,R,3,R,6,R,32,R,6,R,26,R,10,R,1,R,9,R,0,R,0,R,0,R,60,R,10,R,50,R,6,R,4,R,2,R,6,R,0,R,6,R,0,R,0,R,0,A,,A,,A,,A,
199883,23,6,1,1,R,124,R,24,R,100,R,1,R,0,R,1,R,9,R,3,R,6,R,32,R,6,R,26,R,10,R,1,R,9,R,0,R,0,R,0,R,60,R,10,R,50,R,6,R,4,R,2,R,6,R,0,R,6,R,0,R,0,R,0,A,,A,,A,,A,
199883,25,99,1,1,R,124,R,24,R,100,R,1,R,0,R,1,R,9,R,3,R,6,R,32,R,6,R,26,R,10,R,1,R,9,R,0,R,0,R,0,R,60,R,10,R,50,R,6,R,4,R,2,R,6,R,0,R,6,R,0,R,0,R,0,A,,A,,A,,A,
199883,39,2,1,1,R,41,R,8,R,33,R,0,R,0,R,0,R,3,R,1,R,2,R,9,R,1,R,8,R,6,R,0,R,6,R,0,R,0,R,0,R,20,R,4,R,16,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
199883,40,3,1,1,R,83,R,16,R,67,R,1,R,0,R,1,R,6,R,2,R,4,R,23,R,5,R,18,R,4,R,1,R,3,R,0,R,0,R,0,R,40,R,6,R,34,R,3,R,2,R,1,R,6,R,0,R,6,R,0,R,0,R,0,A,,A,,A,,A,
199892,1,29,3,4,R,3626,R,1185,R,2441,R,10,R,4,R,6,R,42,R,17,R,25,R,842,R,229,R,613,R,814,R,259,R,555,R,9,R,2,R,7,R,1796,R,635,R,1161,R,77,R,25,R,52,R,18,R,4,R,14,R,18,R,10,R,8,R,0,R,0,R,0,R,3626
199892,2,99,3,1,R,3626,R,1185,R,2441,R,10,R,4,R,6,R,42,R,17,R,25,R,842,R,229,R,613,R,814,R,259,R,555,R,9,R,2,R,7,R,1796,R,635,R,1161,R,77,R,25,R,52,R,18,R,4,R,14,R,18,R,10,R,8,R,0,R,0,R,0,R,3626
199892,3,99,3,1,R,2739,R,858,R,1881,R,10,R,4,R,6,R,24,R,9,R,15,R,685,R,187,R,498,R,632,R,178,R,454,R,9,R,2,R,7,R,1295,R,449,R,846,R,53,R,16,R,37,R,13,R,3,R,10,R,18,R,10,R,8,A,,A,,A,,A,
199892,4,99,3,1,R,626,R,258,R,368,R,1,Z,0,R,1,R,5,R,2,R,3,R,151,R,55,R,96,R,164,R,67,R,97,R,1,R,1,Z,0,R,292,R,127,R,165,R,5,R,3,R,2,R,4,R,1,R,3,R,3,R,2,R,1,A,,A,,A,,A,
199892,5,99,3,1,R,2113,R,600,R,1513,R,9,R,4,R,5,R,19,R,7,R,12,R,534,R,132,R,402,R,468,R,111,R,357,R,8,R,1,R,7,R,1003,R,322,R,681,R,48,R,13,R,35,R,9,R,2,R,7,R,15,R,8,R,7,A,,A,,A,,A,
199892,11,99,3,1,R,887,R,327,R,560,Z,0,Z,0,Z,0,R,18,R,8,R,10,R,157,R,42,R,115,R,182,R,81,R,101,Z,0,Z,0,Z,0,R,501,R,186,R,315,R,24,R,9,R,15,R,5,R,1,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
199892,19,99,3,1,R,154,R,46,R,108,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,54,R,10,R,44,R,24,R,5,R,19,R,1,Z,0,R,1,R,71,R,27,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,A,,A,,A,,A,
199892,20,99,3,1,R,1959,R,554,R,1405,R,9,R,4,R,5,R,17,R,5,R,12,R,480,R,122,R,358,R,444,R,106,R,338,R,7,R,1,R,6,R,932,R,295,R,637,R,48,R,13,R,35,R,9,R,2,R,7,R,13,R,6,R,7,A,,A,,A,,A,
199892,21,14,1,4,R,688,R,305,R,383,R,4,R,3,R,1,R,9,R,5,R,4,R,110,R,45,R,65,R,168,R,62,R,106,R,2,Z,0,R,2,R,373,R,180,R,193,R,17,R,7,R,10,R,2,Z,0,R,2,R,3,R,3,Z,0,A,,A,,A,,A,
